Window,Data_Type,Name,Off,Def,Rapm,Season,Possessions,Alpha
1997-98-99,Regular Season,Terry Dehere,-0.04820311683109657,-0.18883588113881994,0.14063276430772337,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Wesley Person,0.732338513531706,0.5961736169585835,0.13616489657312242,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Marko Milic,-0.31505227667837593,-0.4463939553387561,0.13134167866038013,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Sam Jacobson,0.003990833116934788,-0.12430418470427496,0.12829501782120975,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Troy Hudson,-0.12404756354603692,-0.2445388997165367,0.12049133617049977,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Mark Bryant,1.1081629730612372,0.9924581343062387,0.11570483875499843,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Raef LaFrentz,0.9252278316029171,0.8216419985198622,0.10358583308305494,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Felipe Lopez,-0.8576105519820867,-0.9346024491673494,0.07699189718526259,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Antonio Harvey,-0.03284153202952927,-0.10535893783583715,0.07251740580630789,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Carl Thomas,-0.28643943220957024,-0.35149410129189146,0.06505466908232121,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Ed Stokes,0.03098031655860091,-0.019256916989089247,0.05023723354769015,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Brandon Williams,-0.04960234672798546,-0.09804397714492567,0.04844163041694021,1997-1998-1999,457650,4000
1997-98-99,Regular Season,James Cotton,0.0499773071545589,0.003110559570950496,0.046866747583608405,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Al Harrington,-0.10491442036474642,-0.15117681355895082,0.0462623931942044,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Shammond Williams,0.04118688824857787,0.0,0.04118688824857787,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Dell Curry,1.3958807118820966,1.3560024740352747,0.03987823784682189,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Larry Robinson,-0.11164640576423973,-0.14712549535516917,0.03547908959092945,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Paul Pierce,-0.011747207048011136,-0.03802470018858233,0.026277493140571196,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Larry Hughes,-0.41481059957036576,-0.43720898445041695,0.022398384880051216,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Ruben Patterson,0.029779038282384936,0.007881481531969435,0.021897556750415503,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Andrew Gaze,0.018306124164231163,0.004980487111532302,0.013325637052698862,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Joe Stephens,0.0,0.0,0.0,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Mikki Moore,0.0,0.0,0.0,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Tyson Wheeler,0.0,0.0,0.0,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Jonathan Kerner,0.0,0.0,0.0,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Peter Aluma,0.0,0.0,0.0,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Cuttino Mobley,-0.3854216125377517,-0.37876230676695316,-0.00665930577079853,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Damon Stoudamire,0.9585695296742232,0.967678908227313,-0.00910937855308977,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Chuck Person,-0.24747379219308752,-0.23404822543997775,-0.01342556675310979,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Shawnelle Scott,-0.34696041670496064,-0.33198850339193176,-0.014971913313028846,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Michael Stewart,-1.1052465727661458,-1.0888454396838858,-0.016401133082259885,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Korleone Young,-0.1298324423997759,-0.09621813467135798,-0.03361430772841792,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Shea Seals,-0.04405563423305044,-0.008765410156839052,-0.03529022407621139,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Mark Baker,-0.040589978929689095,-0.00195255255330074,-0.038637426376388354,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Benoit Benjamin,-0.26496509365216436,-0.22383995289595326,-0.041125140756211084,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Vernon Maxwell,0.05321041909405865,0.09617762618892373,-0.04296720709486507,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Etdrick Bohannon,-0.0857278471565472,-0.03725999673911945,-0.04846785041742776,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Tyronn Lue,0.12851440759658966,0.1771943180177328,-0.048679910421143155,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Anthony Avent,-0.6551812266248573,-0.5979722000719052,-0.057209026552952104,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Casey Shaw,-0.08129291480060226,0.0008278492669589011,-0.08212076406756116,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Trevor Winter,0.05385847186828558,0.13692665189062786,-0.08306818002234227,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Bob McCann,-0.09501706236793578,-0.011036030416726024,-0.08398103195120975,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Marcus Camby,0.03405668321882791,0.12533278713562995,-0.09127610391680206,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Roshown McLeod,-0.42251629780289945,-0.31061036927375807,-0.11190592852914141,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Miles Simon,-0.026166769995509445,0.09941165604337092,-0.12557842603888036,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Luc Longley,-0.9835103021928964,-0.843378747825089,-0.14013155436780733,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Chris King,-0.34953293806159635,-0.20600597209764915,-0.14352696596394718,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Chris Gatling,0.03865520740795311,0.18533671888602887,-0.14668151147807576,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Jamie Watson,-0.20215404388924701,-0.044846562209071454,-0.15730748168017555,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Tony Dumas,0.09528978599774567,0.254907991937498,-0.15961820593975237,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Reggie Hanson,-0.30042256808101786,-0.13433011654720053,-0.1660924515338173,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Paul Grant,-0.12430418470427496,0.044242442045690826,-0.1685466267499658,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Cedric Henderson,-0.5605340289238292,-0.38833598053581936,-0.1721980483880098,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Othella Harrington,-1.1073679051407468,-0.9322312317827371,-0.17513667335800967,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Tim Breaux,-0.4353880817492479,-0.25955043224294594,-0.17583764950630196,1997-1998-1999,457650,4000
1997-98-99,Regular Season,DeJuan Wheat,-0.8088328158221118,-0.6172466552065891,-0.19158616061552272,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Bonzi Wells,-0.11032311846319179,0.08602427618475914,-0.19634739464795092,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Cedric Ceballos,0.23663711909068652,0.43630591857811046,-0.19966879948742394,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Pat Garrity,0.3580855505451301,0.5596213744892767,-0.20153582394414668,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Randell Jackson,-0.3851284667218025,-0.182614905686688,-0.2025135610351145,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Jack Haley,0.2773476143544641,0.48176338596226415,-0.20441577160780003,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Jimmy Oliver,-0.07353737157171916,0.13128938271098528,-0.20482675428270444,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Jerome James,-0.019404526752423976,0.19102150841803178,-0.21042603517045574,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Brooks Thompson,2.2314696231583175,2.443173846686522,-0.21170422352820467,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Pete Myers,-0.18646447268394173,0.025782479750723442,-0.21224695243466518,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Stephon Marbury,1.7108350015010998,1.934301955697555,-0.22346695419645513,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Michael McDonald,-0.22504568097643235,0.0023877849004810907,-0.2274334658769134,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Priest Lauderdale,-0.4637880443780455,-0.23587735147457806,-0.2279106929034674,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Michael Hawkins,0.8885925636407604,1.1211604031576958,-0.23256783951693533,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Tony Smith,1.2065637169290406,1.439984685349983,-0.2334209684209422,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Dan Schayes,0.26522330779655684,0.5014854475817134,-0.23626213978515664,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Peja Stojakovic,-0.053953930688923124,0.18713958092930943,-0.24109351161823253,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Elliot Perry,-0.5203296178108525,-0.27360283870796,-0.2467267791028925,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Derek Grimm,-0.014120631686316323,0.24023672689380102,-0.2543573585801174,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Antonio McDyess,-1.1988484300615279,-0.9234673599681841,-0.27538107009334367,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Chris Whitney,0.359727373155931,0.6352179909539786,-0.27549061779804757,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Eric Riley,-0.39785594840288346,-0.11553341628153066,-0.28232253212135283,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Donyell Marshall,-0.5140289087713257,-0.22254478787395046,-0.29148412089737524,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Harold Ellis,0.3826126637916327,0.6782373763139601,-0.29562471252232736,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Mario Bennett,0.6746236137652598,0.9720189903482341,-0.2973953765829743,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Ryan Stack,-0.028315180643190697,0.2858366555717857,-0.31415183621497644,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Doug Overton,-1.757625519093001,-1.4347027265777235,-0.32292279251527767,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Anthony Parker,-0.4519422901821053,-0.11558452118998852,-0.3363577689921168,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Tony Farmer,-0.15197580278225822,0.1948130899695983,-0.34678889275185654,1997-1998-1999,457650,4000
1997-98-99,Regular Season,John Coker,-0.00012250912614490133,0.36145208191863853,-0.36157459104478346,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Shane Heal,-0.32702553703355175,0.03947024313617471,-0.3664957801697265,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Sean Higgins,-0.23161133875551185,0.15754504953973758,-0.38915638829524946,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Kerry Kittles,0.9578814163369668,1.350128968284287,-0.39224755194732003,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Scot Pollard,-0.43472683947139945,-0.039227911106923204,-0.3954989283644763,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Oliver Miller,-0.08331188541683135,0.31792619086154883,-0.40123807627838015,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Ivano Newbill,0.022550989358108797,0.4325793518493614,-0.4100283624912526,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Mark Price,1.871968963448772,2.284996244116947,-0.413027280668175,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Rashard Lewis,-0.8137865801349798,-0.3992921395114631,-0.4144944406235167,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Dirk Nowitzki,0.5134664174446563,0.9393841337850144,-0.4259177163403581,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Bison Dele,-0.42649204663443785,0.003333752304459291,-0.42982579893889705,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Gerard King,-0.5078757103550743,-0.07136001297485892,-0.4365156973802153,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Bob Sura,-1.2417588108354427,-0.7965782743433585,-0.44518053649208417,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Sean Marks,-0.11173924295273029,0.33708684344146134,-0.44882608639419164,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Scott Brooks,-2.117821462098403,-1.6681133178390983,-0.44970814425930455,1997-1998-1999,457650,4000
1997-98-99,Regular Season,David Wingate,-1.0789752887985915,-0.628595443090837,-0.45037984570775447,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Earl Boykins,-0.695439727835978,-0.2441670655194776,-0.4512726623165004,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Mike Bibby,-0.7534050817178372,-0.29045138974961277,-0.46295369196822433,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Mark Pope,-0.6447944024854745,-0.16876413563129503,-0.47603026685417943,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Johnny Newman,-0.6444899484592023,-0.1594025623578636,-0.4850873861013386,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Billy Owens,0.17638894926409202,0.6692932683399353,-0.49290431907584326,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Lorenzen Wright,-0.1890809415315478,0.30563801148901115,-0.4947189530205589,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Charles Smith,-0.6101896702190045,-0.1154036415812956,-0.4947860286377089,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Adonis Jordan,-0.2602569859311049,0.2444738186270195,-0.5047308045581244,1997-1998-1999,457650,4000
1997-98-99,Regular Season,James Collins,-0.09312022235808026,0.41748075715485505,-0.5106009795129353,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Allan Houston,-1.2341113225672316,-0.6791709983500064,-0.5549403242172251,1997-1998-1999,457650,4000
1997-98-99,Regular Season,David Wesley,-0.5010712662796626,0.06253106025652286,-0.5636023265361854,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Shandon Anderson,0.4344773617416164,1.006587484677193,-0.5721101229355765,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Dwayne Schintzius,-0.4205603432123063,0.15251141647858005,-0.5730717596908863,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Tim Kempton,-0.8227942756596718,-0.24779740428543584,-0.5749968713742359,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Devin Gray,-0.024037127521816082,0.5661232038787636,-0.5901603314005797,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Negele Knight,-0.35856713547135327,0.23828433184595924,-0.5968514673173125,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Eric Williams,0.11555715722727114,0.7176010380562049,-0.6020438808289338,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Blue Edwards,0.46699558977477834,1.0803711428514666,-0.6133755530766883,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Felton Spencer,-0.8500914592589192,-0.2326188854842173,-0.6174725737747019,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Damon Jones,-0.5165079561022355,0.121604616053583,-0.6381125721558186,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Alvin Williams,-1.2045651532326744,-0.5553162806840642,-0.6492488725486102,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Keon Clark,-0.8065652835710696,-0.13992657722365726,-0.6666387063474124,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Kiwane Garris,-0.8261174104678884,-0.1474263911046863,-0.6786910193632022,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Todd Day,1.1661718744248633,1.8507443404997899,-0.6845724660749265,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Eddie Johnson,0.4592185427910434,1.1616542786052197,-0.7024357358141764,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Jim McIlvaine,-1.1292670986560802,-0.40569396484797066,-0.7235731338081096,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Antonio Lang,-1.2741795021518525,-0.5452853053493617,-0.7288941968024908,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Joe Wolf,-0.7838910461361575,-0.05398090483486732,-0.7299101413012902,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Micheal Williams,-0.3681951208251222,0.3620141901358845,-0.7302093109610066,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Jermaine O'Neal,-1.9618202566058243,-1.2208056555744453,-0.741014601031379,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Xavier McDaniel,-0.8687729411409877,-0.1235946188459295,-0.7451783222950582,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Sam Mitchell,-0.03348733682430541,0.725875375932152,-0.7593627127564575,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Spud Webb,-0.27159408032144206,0.4936049553837952,-0.7651990357052373,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Rodrick Rhodes,-1.5867462561773353,-0.8077965383126398,-0.7789497178646955,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Jeff Sheppard,-1.059518689463935,-0.26707548456444374,-0.7924432048994913,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Anthony Bowie,-0.7264182641378812,0.09261946051170747,-0.8190377246495887,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Pete Chilcutt,0.39797727915163217,1.2198744606467182,-0.8218971814950862,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Ben Davis,-0.2640408291759892,0.5596746829331669,-0.823715512109156,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Terry Davis,-0.6587729668224732,0.17255528408254192,-0.831328250905015,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Corie Blount,-1.3475478462850763,-0.4970471281635531,-0.8505007181215232,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Bobby Hurley,-1.2068595176688603,-0.3556263276463464,-0.8512331900225139,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Isaiah Rider,0.559559352753556,1.4160682062276346,-0.8565088534740787,1997-1998-1999,457650,4000
1997-98-99,Regular Season,Dee Brown,-1.1318482167157173,-0.2723047895686709,-0.8595434271470463,1997-1998-1999,457650,4000
